"vacancyID","applicationDate","candidateID","name","nameLat","gender","occupation","ethnicity","city","city2","website","RA","ethnCollapsed","ethnGroup2","emailContact","websiteContact","phoneContact","response","rejected","genderEmp","notRussianEmp"
9217,2018-12-16,243,"Ирена Вейгуле","Irena Veygule","female","cook","Latvian","Kazan","Kazan/Ufa","1","1","Latvian/Lithuanian","European",0,1,0,1,0,"female",0
9218,2018-12-16,83,"Нино Кардава","Nino Kardava","female","cook","Georgian","Kazan","Kazan/Ufa","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
9219,2018-12-16,4,"Егор Юрьев","Egor Yuryev","male","cook","Russian","Ufa","Kazan/Ufa","1","4","Russian","European",0,0,0,0,0,NA,NA
9220,2018-12-16,292,"Анар Рагимли","Anar Rahimli","male","cook","Azeri","Ufa","Kazan/Ufa","1","4","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9221,2018-12-16,260,"Хуршид Исраилов","Khurshid Israilov","male","cook","Uzbek","Ufa","Kazan/Ufa","1","4","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9222,2018-12-16,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9223,2018-12-16,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
9224,2018-12-16,145,"Юлиана Якерсон","Yuliana Yakerson","female","cook","Jewish","Moscow","Moscow/St Petersburg","1","1","Jewish","European",0,0,0,0,0,NA,NA
9225,2018-12-16,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9226,2018-12-16,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,1,1,0,"male",0
9227,2018-12-16,127,"Нуне Мкртчян","Nune Mkrtchyan","female","programmer","Armenian","Kazan","Kazan/Ufa","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
9228,2018-12-16,63,"Борислава Пономаренко","Borislava Ponomarenko","female","programmer","Ukrainian","Kazan","Kazan/Ufa","1","1","Ukrainian","European",0,0,1,1,0,"female",1
9229,2018-12-16,239,"Сандрис Япиньш","Sandris Yapinsh","male","programmer","Latvian","Kazan","Kazan/Ufa","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9230,2018-12-16,192,"Гузель Нигметзянова","Guzel Nigmetzyanova","female","programmer","Tatar","Ufa","Kazan/Ufa","1","1","Tatar","Southern",0,0,1,1,0,"female",1
9231,2018-12-16,192,"Гузель Нигметзянова","Guzel Nigmetzyanova","female","programmer","Tatar","Ufa","Kazan/Ufa","1","1","Tatar","Southern",0,0,0,0,0,NA,NA
9232,2018-12-16,320,"Ляман Байрамова","Lyaman Bayramova","female","programmer","Azeri","Ufa","Kazan/Ufa","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9233,2018-12-16,109,"Алик Симонян","Alik Simonian","male","programmer","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,1,0,1,0,NA,NA
9234,2018-12-16,141,"Эдуард Шпильман","Eduard Shpilman","male","programmer","Jewish","Moscow","Moscow/St Petersburg","1","4","Jewish","European",0,0,0,0,0,NA,NA
9235,2018-12-16,301,"Расул Хатуев","Rasul Khatuev","male","programmer","Chechen","Moscow","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9236,2018-12-16,141,"Эдуард Шпильман","Eduard Shpilman","male","programmer","Jewish","Moscow","Moscow/St Petersburg","1","4","Jewish","European",0,1,1,1,0,"female",0
9237,2018-12-16,61,"Ярослава Левченко","Yaroslava Levchenko","female","programmer","Ukrainian","Moscow","Moscow/St Petersburg","1","1","Ukrainian","European",0,0,1,1,0,"female",0
9238,2018-12-17,211,"Надежда Шнайдер","Nadezhda Schnaider","female","cook","German","Kazan","Kazan/Ufa","1","1","German","European",0,1,0,1,0,"female",0
9239,2018-12-17,164,"Равиль Гафиятуллин","Ravil Gafiyatullin","male","cook","Tatar","Ufa","Kazan/Ufa","1","4","Tatar","Southern",0,1,0,1,0,"female",0
9240,2018-12-17,321,"Салават Ихсанов","Salavat Ikhsanov","male","cook","Bashkir","Ufa","Kazan/Ufa","1","4",NA,NA,0,1,0,1,0,"female",0
9241,2018-12-17,241,"Виталия Римейките","Vitalia Rimeikite","female","cook","Lithuanian","Moscow","Moscow/St Petersburg","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9242,2018-12-17,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,1,1,0,"female",0
9243,2018-12-17,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
9244,2018-12-17,177,"Ильсия Закирова","Ilsiya Zakirova","female","cook","Tatar","Moscow","Moscow/St Petersburg","1","1","Tatar","Southern",0,0,1,1,0,"female",0
9245,2018-12-17,177,"Ильсия Закирова","Ilsiya Zakirova","female","cook","Tatar","Moscow","Moscow/St Petersburg","1","1","Tatar","Southern",0,0,1,1,0,"female",0
9246,2018-12-17,273,"Парвина Мирзоева","Parvina Mirzoyeva","female","cook","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9247,2018-12-17,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9248,2018-12-17,81,"Ирма Кобахидзе","Irma Kobakhidze","female","cook","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
9249,2018-12-17,269,"Зафар Хаитов","Zafar Khaitov","male","programmer","Tajik","Moscow","Moscow/St Petersburg","1","4","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9250,2018-12-17,221,"София Мюллер","Sofia Muller","female","programmer","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9251,2018-12-17,13,"Александр Королев","Alexander Korolev","male","programmer","Russian","Moscow","Moscow/St Petersburg","1","4","Russian","European",0,0,0,0,0,NA,NA
9252,2018-12-17,221,"София Мюллер","Sofia Muller","female","programmer","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,1,1,0,"female",0
9253,2018-12-17,221,"София Мюллер","Sofia Muller","female","programmer","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9254,2018-12-17,221,"София Мюллер","Sofia Muller","female","programmer","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9255,2018-12-17,109,"Алик Симонян","Alik Simonian","male","programmer","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
9256,2018-12-18,2,"Николай Орлов","Nikolai Orlov","male","cook","Russian","St Petersburg","Moscow/St Petersburg","2","3","Russian","European",0,1,1,1,0,"female",0
9257,2018-12-18,274,"Азиза Назирова","Aziza Nazirova","female","cook","Uzbek","St Petersburg","Moscow/St Petersburg","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9258,2018-12-18,82,"Илона Давитадзе","Ilona Davitadze","female","cook","Georgian","St Petersburg","Moscow/St Petersburg","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
9259,2018-12-18,102,"Саргис Варданян","Sargis Vardanyan","male","salesperson","Armenian","St Petersburg","Moscow/St Petersburg","2","3","Armenian","Southern",0,0,0,0,0,NA,NA
9260,2018-12-18,262,"Санжар Тошпулатов","Sanjar Toshpulatov","male","salesperson","Uzbek","St Petersburg","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9261,2018-12-18,182,"Лейсан Фатыхова","Leysan Fatykhova","female","salesperson","Tatar","St Petersburg","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,0,0,0,NA,NA
9262,2018-12-18,26,"Александра Беляева","Aleksandra Belyaeva","female","sales manager","Russian","St Petersburg","Moscow/St Petersburg","2","2","Russian","European",0,0,0,0,0,NA,NA
9263,2018-12-18,74,"Дато Вашакидзе","Dato Vashakidze","male","sales manager","Georgian","St Petersburg","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
9264,2018-12-18,26,"Александра Беляева","Aleksandra Belyaeva","female","sales manager","Russian","St Petersburg","Moscow/St Petersburg","2","2","Russian","European",0,0,1,1,0,"female",NA
9265,2018-12-18,62,"Олена Яремчук","Olena Yaremchuk","female","programmer","Ukrainian","St Petersburg","Moscow/St Petersburg","2","2","Ukrainian","European",0,0,1,1,0,"female",NA
9266,2018-12-18,270,"Умид Мухторов","Umid Mukhtorov","male","programmer","Uzbek","St Petersburg","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9267,2018-12-18,142,"Леонид Гройсман","Leonid Groisman","male","programmer","Jewish","St Petersburg","Moscow/St Petersburg","2","3","Jewish","European",0,0,0,0,0,NA,NA
9268,2018-12-18,50,"Богдана Юрашко","Bogdana Yurashko","female","cook","Ukrainian","St Petersburg","Moscow/St Petersburg","1","1","Ukrainian","European",0,0,0,0,0,NA,NA
9269,2018-12-18,226,"Томас Скурвидас","Thomas Skurvidas","male","cook","Lithuanian","St Petersburg","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,1,0,1,0,"female",0
9270,2018-12-18,306,"Айтен Исмаилова","Ayten Ismailova","female","cook","Azeri","St Petersburg","Moscow/St Petersburg","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9271,2018-12-18,14,"Федор Волков","Fyodor Volkov","male","programmer","Russian","St Petersburg","Moscow/St Petersburg","1","4","Russian","European",0,1,0,1,0,"female",0
9272,2018-12-18,46,"Михайло Приступа","Mihailo Prystupa","male","programmer","Ukrainian","St Petersburg","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
9273,2018-12-18,238,"Густавс Визулис","Gustavs Vizulis","male","programmer","Latvian","St Petersburg","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9274,2018-12-18,118,"Лусине Казарян","Lusine Kazaryan","female","salesperson","Armenian","St Petersburg","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,1,1,0,"female",1
9275,2018-12-18,294,"Эмин Гулиев","Emin Guliyev","male","salesperson","Azeri","St Petersburg","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,1,0,1,0,"female",0
9276,2018-12-18,166,"Рамиль Лотфуллин","Ramil Lotfullin","male","salesperson","Tatar","St Petersburg","Moscow/St Petersburg","1","4","Tatar","Southern",0,1,0,1,0,"female",0
9277,2018-12-18,186,"Энже Хусаинова","Enzhe Khusainova","female","sales manager","Tatar","St Petersburg","Moscow/St Petersburg","1","1","Tatar","Southern",0,0,0,0,0,NA,NA
9278,2018-12-18,218,"Дарья Вальтер","Daria Walter","female","sales manager","German","St Petersburg","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9279,2018-12-18,90,"Этери Беридзе","Eteri Beridze","female","sales manager","Georgian","St Petersburg","Moscow/St Petersburg","1","1","Georgian","Southern",0,1,1,1,0,"female",0
9280,2018-12-18,19,"Елизавета Высоцкая","Elizaveta Vysotskaya","female","cook","Russian","Kazan","Kazan/Ufa","2","2","Russian","European",0,0,0,0,0,NA,NA
9281,2018-12-18,195,"Владимир Гербер","Vladimir Gerber","male","cook","German","Kazan","Kazan/Ufa","2","3","German","European",0,0,0,0,0,NA,NA
9282,2018-12-18,115,"Зара Меликян","Zara Melikian","female","cook","Armenian","Kazan","Kazan/Ufa","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
9283,2018-12-18,132,"Ефим Хайтович","Yefim Khaytovych","male","cook","Jewish","Ufa","Kazan/Ufa","2","3","Jewish","European",0,0,0,0,0,NA,NA
9284,2018-12-18,84,"Лали Гелашвили","Lali Gelashvili","female","cook","Georgian","Ufa","Kazan/Ufa","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
9285,2018-12-18,100,"Арам Балаян","Aram Balayan","male","cook","Armenian","Ufa","Kazan/Ufa","2","3","Armenian","Southern",0,0,0,0,0,NA,NA
9286,2018-12-18,193,"Михаил Берг","Mikhail Berg","male","cook","German","Moscow","Moscow/St Petersburg","2","3","German","European",0,0,0,0,0,NA,NA
9287,2018-12-18,97,"Виген Газазян","Vigen Gazazyan","male","cook","Armenian","Moscow","Moscow/St Petersburg","2","3","Armenian","Southern",0,0,0,0,0,NA,NA
9288,2018-12-18,1,"Максим Телегин","Maxim Telegin","male","cook","Russian","Moscow","Moscow/St Petersburg","2","3","Russian","European",0,0,0,0,0,NA,NA
9289,2018-12-18,55,"Мирослава Сипко","Miroslava Sipko","female","salesperson","Ukrainian","Kazan","Kazan/Ufa","2","2","Ukrainian","European",0,0,0,0,0,NA,NA
9290,2018-12-18,311,"Макка Идрисова","Makka Idrisova","female","salesperson","Chechen","Kazan","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",1
9291,2018-12-18,119,"Асмик Нерсесян","Hasmik Nersesyan","female","salesperson","Armenian","Kazan","Kazan/Ufa","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
9292,2018-12-18,24,"Ксения Шишкова","Ksenia Shishkova","female","salesperson","Russian","Ufa","Kazan/Ufa","2","2","Russian","European",0,0,0,0,0,NA,NA
9293,2018-12-18,296,"Турпал Вахаев","Turpal Vakhaev","male","salesperson","Chechen","Ufa","Kazan/Ufa","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9294,2018-12-18,323,"Джалил Ульябаев","Jalil Ulyabaev","male","salesperson","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,0,1,1,0,"female",0
9295,2018-12-18,181,"Диляра Назипова","Dilyara Nazipova","female","salesperson","Tatar","Moscow","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,0,0,1,"female",0
9296,2018-12-18,277,"Зарина Аблялимова","Zarina Ablyalimova","female","salesperson","Uzbek","Moscow","Moscow/St Petersburg","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9297,2018-12-18,293,"Умар Сатуев","Umar Satuev","male","salesperson","Chechen","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,1,NA,NA
9298,2018-12-18,155,"Людмила Гольдштейн","Lyudmila Goldstein","female","sales manager","Jewish","Kazan","Kazan/Ufa","1","1","Jewish","European",0,0,0,0,0,NA,NA
9299,2018-12-18,171,"Инсаф Шайдуллин","Insaf Shaydullin","male","sales manager","Tatar","Kazan","Kazan/Ufa","1","4","Tatar","Southern",0,0,0,0,0,NA,NA
9300,2018-12-18,252,"Эдита Бубенайте","Edita Bubenayte","female","sales manager","Lithuanian","Ufa","Kazan/Ufa","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9301,2018-12-18,235,"Владас Саулис","Vladas Saulis","male","sales manager","Lithuanian","Kazan","Kazan/Ufa","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9302,2018-12-18,172,"Динар Шавалиев","Dinar Shavaliev","male","sales manager","Tatar","Ufa","Kazan/Ufa","1","4","Tatar","Southern",0,0,1,1,0,"female",NA
9303,2018-12-18,140,"Исаак Зильберман","Isaac Zilberman","male","sales manager","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,1,0,1,0,"female",1
9304,2018-12-18,281,"Рухшона Рахимова","Rukhshona Rakhimova","female","sales manager","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9305,2018-12-18,121,"Аревик Манукян","Arevik Manukyan","female","sales manager","Armenian","Moscow","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
9306,2018-12-18,233,"Дайнис Арбиданс","Dainis Arbidans","male","sales manager","Latvian","Moscow","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9307,2018-12-18,87,"Нелли Какабадзе","Nelly Kakabadze","female","salesperson","Georgian","Kazan","Kazan/Ufa","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
9308,2018-12-18,7,"Илья Жуков","Ilya Zhukov","male","salesperson","Russian","Kazan","Kazan/Ufa","1","4","Russian","European",0,0,0,0,0,NA,NA
9309,2018-12-18,215,"Виктория Бауэр","Victoria Bauer","female","salesperson","German","Kazan","Kazan/Ufa","1","1","German","European",0,0,0,0,0,NA,NA
9310,2018-12-18,324,"Шаура Кинзягулова","Shaura Kinzyagulova","female","salesperson","Bashkir","Ufa","Kazan/Ufa","1","1",NA,NA,0,0,0,0,0,NA,NA
9311,2018-12-18,8,"Вадим Григорьев","Vadim Grigoriev","male","salesperson","Russian","Ufa","Kazan/Ufa","1","4","Russian","European",0,0,1,1,0,"female",NA
9312,2018-12-18,136,"Александр Каганович","Alexander Kaganovich","male","salesperson","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,0,0,0,0,NA,NA
9313,2018-12-18,21,"Влада Максимова","Vlada Maksimova","female","salesperson","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9314,2018-12-18,85,"Цира Капанадзе","Tzira Kapanadze","female","salesperson","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
9315,2018-12-18,197,"Олег Фогель","Oleg Vogel","male","salesperson","German","Moscow","Moscow/St Petersburg","1","4","German","European",0,0,1,1,0,NA,NA
9316,2018-12-18,131,"Антон Гельман","Anton Gelman","male","cook","Jewish","Kazan","Kazan/Ufa","1","4","Jewish","European",0,0,0,0,0,NA,NA
9317,2018-12-18,163,"Булат Габдрахманов","Bulat Gabdrakhmanov","male","cook","Tatar","Kazan","Kazan/Ufa","1","4","Tatar","Southern",0,0,1,1,0,"female",NA
9318,2018-12-18,228,"Виестурс Силиньш","Viesturs Silinsh","male","cook","Latvian","Ufa","Kazan/Ufa","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9319,2018-12-18,177,"Ильсия Закирова","Ilsiya Zakirova","female","cook","Tatar","Moscow","Moscow/St Petersburg","1","1","Tatar","Southern",0,0,1,1,0,"female",1
9320,2018-12-18,289,"Эльшад Рагимов","Elshad Rahimov","male","cook","Azeri","Moscow","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,1,0,1,0,"female",0
9321,2018-12-18,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,1,1,0,"female",0
9322,2018-12-18,177,"Ильсия Закирова","Ilsiya Zakirova","female","cook","Tatar","Moscow","Moscow/St Petersburg","1","1","Tatar","Southern",0,1,0,1,0,"female",0
9323,2018-12-18,241,"Виталия Римейките","Vitalia Rimeikite","female","cook","Lithuanian","Moscow","Moscow/St Petersburg","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9324,2018-12-18,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9325,2018-12-18,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9326,2018-12-18,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
9327,2018-12-18,301,"Расул Хатуев","Rasul Khatuev","male","programmer","Chechen","Moscow","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9328,2018-12-18,61,"Ярослава Левченко","Yaroslava Levchenko","female","programmer","Ukrainian","Moscow","Moscow/St Petersburg","1","1","Ukrainian","European",0,1,0,1,0,"female",0
9329,2018-12-18,21,"Влада Максимова","Vlada Maksimova","female","salesperson","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9330,2018-12-18,109,"Алик Симонян","Alik Simonian","male","programmer","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
9331,2018-12-18,173,"Алмаз Нуруллин","Almaz Nurullin","male","programmer","Tatar","Moscow","Moscow/St Petersburg","1","4","Tatar","Southern",0,0,0,0,0,NA,NA
9332,2018-12-18,61,"Ярослава Левченко","Yaroslava Levchenko","female","programmer","Ukrainian","Moscow","Moscow/St Petersburg","1","1","Ukrainian","European",0,0,0,0,0,NA,NA
9333,2018-12-19,146,"Арина Габрилович","Arina Gabrilowitsch","female","cook","Jewish","St Petersburg","Moscow/St Petersburg","2","2","Jewish","European",0,1,0,1,0,"female",0
9334,2018-12-19,242,"Илзе Приеде","Ilze Priede","female","cook","Latvian","St Petersburg","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9335,2018-12-19,2,"Николай Орлов","Nikolai Orlov","male","cook","Russian","St Petersburg","Moscow/St Petersburg","2","3","Russian","European",0,0,0,0,0,NA,NA
9336,2018-12-19,198,"Николай Мерц","Nikolay Merts","male","salesperson","German","St Petersburg","Moscow/St Petersburg","2","3","German","European",0,0,0,0,0,NA,NA
9337,2018-12-19,38,"Сергий Парасюк","Sergiy Parasyuk","male","salesperson","Ukrainian","St Petersburg","Moscow/St Petersburg","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
9338,2018-12-19,182,"Лейсан Фатыхова","Leysan Fatykhova","female","salesperson","Tatar","St Petersburg","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,0,0,0,NA,NA
9339,2018-12-19,234,"Альбинас Рискус","Albinas Riskus","male","sales manager","Lithuanian","St Petersburg","Moscow/St Petersburg","2","3","Latvian/Lithuanian","European",0,1,0,1,0,NA,NA
9340,2018-12-19,122,"Аида Оганян","Aida Ohanyan","female","sales manager","Armenian","St Petersburg","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
9341,2018-12-19,58,"Злата Юрченко","Zlata Yurchenko","female","sales manager","Ukrainian","St Petersburg","Moscow/St Petersburg","2","2","Ukrainian","European",0,0,1,1,0,"male",0
9342,2018-12-19,110,"Гегам Егоян","Gegham Egoyan","male","programmer","Armenian","St Petersburg","Moscow/St Petersburg","2","3","Armenian","Southern",0,1,0,1,0,"male",0
9343,2018-12-19,190,"Лилия Гатауллина","Lilia Gataullina","female","programmer","Tatar","St Petersburg","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,0,0,0,NA,NA
9344,2018-12-19,254,"Дайна Римкуте","Daina Rimkute","female","programmer","Lithuanian","St Petersburg","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9345,2018-12-19,169,"Рустем Шарафиев","Rustem Sharafiev","male","sales manager","Tatar","Moscow","Moscow/St Petersburg","2","3","Tatar","Southern",0,0,0,0,1,NA,NA
9346,2018-12-19,265,"Ислом Маматкулов","Islom Mamatkulov","male","sales manager","Uzbek","Moscow","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,0,0,0,1,NA,NA
9347,2018-12-19,297,"Орхан Тагиев","Orhan Tagiyev","male","sales manager","Azeri","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,1,NA,NA
9348,2018-12-19,249,"Агне Микайлайте","Agne Mikaylayte","female","sales manager","Lithuanian","Moscow","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,1,0,1,0,"female",0
9349,2018-12-19,41,"Николай Лисаченко","Nikolai Lisachenko","male","sales manager","Ukrainian","Moscow","Moscow/St Petersburg","2","3","Ukrainian","European",0,0,1,1,0,"female",1
9350,2018-12-19,219,"Марина Вагнер","Marina Wagner","female","sales manager","German","Kazan","Kazan/Ufa","2","2","German","European",0,0,1,1,0,"female",NA
9351,2018-12-19,251,"Илга Лайзане","Ilga Lajzane","female","sales manager","Latvian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,1,1,1,0,"female",0
9352,2018-12-19,107,"Грант Петросян","Grant Petrosyan","male","sales manager","Armenian","Kazan","Kazan/Ufa","2","3","Armenian","Southern",0,0,1,1,0,"female",0
9353,2018-12-19,139,"Виктор Бройтман","Victor Broytman","male","sales manager","Jewish","Kazan","Kazan/Ufa","2","3","Jewish","European",0,0,0,0,1,"female",0
9354,2018-12-19,187,"Эльмира Камалеева","Elmira Kamaleeva","female","sales manager","Tatar","Kazan","Kazan/Ufa","2","2","Tatar","Southern",0,0,0,0,0,NA,NA
9355,2018-12-19,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
9356,2018-12-19,325,"Ильшат Залилов","Ilshat Zalilov","male","sales manager","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,0,0,0,0,NA,NA
9357,2018-12-19,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,0,1,0,"male",0
9358,2018-12-19,12,"Вячеслав Иванов","Vyacheslav Ivanov","male","sales manager","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"male",0
9359,2018-12-19,325,"Ильшат Залилов","Ilshat Zalilov","male","sales manager","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,0,1,0,1,"female",0
9360,2018-12-19,93,"Тамуна Махарадзе","Tamuna Makharadze","female","programmer","Georgian","Moscow","Moscow/St Petersburg","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
9361,2018-12-19,93,"Тамуна Махарадзе","Tamuna Makharadze","female","programmer","Georgian","Moscow","Moscow/St Petersburg","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
9362,2018-12-19,45,"Миколай Скрипка","Mikolay Skripka","male","programmer","Ukrainian","Moscow","Moscow/St Petersburg","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
9363,2018-12-19,285,"Фарида Садикова","Farida Sadikova","female","programmer","Uzbek","Moscow","Moscow/St Petersburg","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9364,2018-12-19,29,"Валерия Соколова","Valeria Sokolova","female","programmer","Russian","Moscow","Moscow/St Petersburg","2","2","Russian","European",0,0,0,0,0,NA,NA
9365,2018-12-19,227,"Лукас Дактарас","Lucas Daktaras","male","cook","Lithuanian","Kazan","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,0,0,1,NA,NA
9366,2018-12-19,147,"Марта Перельман","Marta Perelman","female","cook","Jewish","Kazan","Kazan/Ufa","2","2","Jewish","European",0,1,1,1,0,"female",1
9367,2018-12-19,84,"Лали Гелашвили","Lali Gelashvili","female","cook","Georgian","Ufa","Kazan/Ufa","2","2","Georgian","Southern",0,1,0,1,0,"female",1
9368,2018-12-19,100,"Арам Балаян","Aram Balayan","male","cook","Armenian","Ufa","Kazan/Ufa","2","3","Armenian","Southern",0,0,0,0,0,NA,NA
9369,2018-12-19,97,"Виген Газазян","Vigen Gazazyan","male","cook","Armenian","Moscow","Moscow/St Petersburg","2","3","Armenian","Southern",0,0,0,0,0,NA,NA
9370,2018-12-19,1,"Максим Телегин","Maxim Telegin","male","cook","Russian","Moscow","Moscow/St Petersburg","2","3","Russian","European",0,0,0,0,0,NA,NA
